id,ageInDays,ageInDaysForYear,ageInYears,amateurClubName,amateurLeague,birthDate,birthPlace,countryCode,csPlayerId,draftDate,draftMasterId,draftYear,draftedByTeamId,firstName,height,lastName,notes,overallPickNumber,pickInRound,playerId,playerName,position,removedOutright,removedOutrightWhy,roundNumber,shootsCatches,supplementalDraft,teamPickHistory,triCode,weight
12600,6641.0,67.0,18.0,Powell River Paper Kings,BCJHL,1976-04-23,"Lethbridge, AB  CAN",CAN,6998.0,1994-06-29,40,1994,32,Calvin,72.0,Elfring,,165,9,8460653.0,Calvin Elfring,D,N,,7,L,N,QUE,QUE,150.0
12601,6708.0,133.0,18.0,Sherwood Park,AJHL,1976-02-16,"New Westminster, BC  CAN",CAN,7847.0,1994-06-29,40,1994,4,Colin,75.0,Forbes,,166,10,8460654.0,Colin Forbes,LW,N,,7,L,N,PHI,PHI,220.0
12602,6823.0,248.0,18.0,Moscow Dynamo,Russia,1975-10-24,"Saratov, Russia",RUS,32761.0,1994-06-29,40,1994,28,Sergei,72.0,Gorbachev,,167,11,8460655.0,Sergei Gorbachev,RW,N,,7,L,N,SJS,SJS,183.0
12603,6793.0,218.0,18.0,Granby Bisons,QMJHL,1975-11-23,"Laval, QC  CAN",CAN,,1994-06-29,40,1994,7,Steve,71.0,Plouffe,,168,12,8460656.0,Steve Plouffe,G,N,,7,L,N,BUF,BUF,167.0
12604,8359.0,323.0,22.0,Omsk Avangard,Russia,1971-08-10,"Omsk, Russia",RUS,38609.0,1994-06-29,40,1994,23,Yuri,71.0,Kuznetsov,,169,13,8460657.0,Yuri Kuznetsov,C,N,,7,L,N,VAN,VAN,176.0
12605,6705.0,130.0,18.0,Tacoma Rockets,WHL,1976-02-19,"Saskatoon, SK  CAN",CAN,,1994-06-29,40,1994,16,Tyler,72.0,Prosofsky,,170,14,8460658.0,Tyler Prosofsky,C,Y,Unsigned,7,L,N,CHI,CHI,188.0
12606,6618.0,44.0,18.0,London Knights,OHL,1976-05-16,"Toronto, ON  CAN",CAN,,1994-06-29,40,1994,15,Daniel,73.0,Reja,,171,15,8460659.0,Daniel Reja,C,N,,7,L,N,WSH,WSH,180.0
12607,6643.0,69.0,18.0,Litvinov CHP HC,Czech,1976-04-21,"Litvinov, Czech Republic",CZE,50864.0,1994-06-29,40,1994,19,Roman,75.0,Vopat,,172,16,8460660.0,Roman Vopat,LW,N,,7,L,N,STL,STL,223.0
12608,6808.0,233.0,18.0,Prince Albert Raiders,WHL,1975-11-08,"Neepawa, MB  CAN",CAN,,1994-06-29,40,1994,7,Shane,74.0,Hnidy,,173,17,8460661.0,Shane Hnidy,D,N,,7,R,N,BUF,BUF,204.0
12609,6724.0,149.0,18.0,Regina Pats,WHL,1976-01-31,"Regina, SK  CAN",CAN,,1994-06-29,40,1994,8,Jessie,75.0,Rezansoff,,174,18,8460662.0,Jessie Rezansoff,RW,N,,7,R,N,MTL,MTL,190.0
12610,7057.0,117.0,19.0,Swift Current Broncos,WHL,1975-03-04,"Uherské Hradit?, Czech Republic",CZE,37103.0,1994-06-29,40,1994,20,Ladislav,71.0,Kohn,,175,19,8460663.0,Ladislav Kohn,RW,N,,7,L,N,CGY,CGY,200.0
12611,7000.0,60.0,19.0,Peterborough Petes,OHL,1975-04-30,"Peterborough, ON  CAN",CAN,,1994-06-29,40,1994,7,Steve,72.0,Webb,,176,20,8460664.0,Steve Webb,RW,N,,7,R,N,BUF,BUF,211.0
12612,6697.0,122.0,18.0,Medicine Hat Tigers,WHL,1976-02-27,"Carston, AB  CAN",CAN,,1994-06-29,40,1994,6,Jeremy,75.0,Schaefer,,177,21,8460665.0,Jeremy Schaefer,LW,N,,7,L,N,BOS,BOS,195.0
12613,6695.0,120.0,18.0,Assat Jr.,Finland,1976-02-29,"Pori, Finland",FIN,,1994-06-29,40,1994,10,Tommi,74.0,Rajamaki,,178,22,8460666.0,Tommi Rajamaki,D,N,,7,L,N,TOR,TOR,180.0
12614,6735.0,160.0,18.0,Red Deer Rebels,WHL,1976-01-20,"Swift Current, SK  CAN",CAN,,1994-06-29,40,1994,22,Chris,73.0,Wickenheiser,,179,23,8460667.0,Chris Wickenheiser,G,N,,7,L,N,EDM,EDM,178.0
12615,6745.0,170.0,18.0,Seattle Thunderbirds,WHL,1976-01-10,"Wayzata, MN  USA",USA,,1994-06-29,40,1994,5,Drew,75.0,Palmer,,180,24,8460668.0,Drew Palmer,D,N,,7,L,N,PIT,PIT,209.0
12616,6713.0,138.0,18.0,Guelph Storm,OHL,1976-02-11,"Pointe-Claire, QC  CAN",CAN,,1994-06-29,40,1994,1,Jeff,72.0,Williams,,181,25,8460669.0,Jeff Williams,C,N,,7,L,N,NJD,NJD,175.0
12617,6752.0,177.0,18.0,CSKA Moscow,Russia,1976-01-03,"Kharkov, Ukraine",UKR,39025.0,1994-06-29,40,1994,3,Alexei,71.0,Lazarenko,,182,26,8460670.0,Alexei Lazarenko,RW,N,,7,L,N,NYR,NYR,176.0
12618,6708.0,133.0,18.0,Laval Titan,QMJHL,1976-02-16,"Val D'or, QC  CAN",CAN,,1994-06-29,40,1994,13,Jasson,72.0,Boudrias,,183,1,8460671.0,Jasson Boudrias,C,N,,8,R,N,FLA,FLA,201.0
12619,6861.0,286.0,18.0,Kimball Union Academy,N.Y.,1975-09-16,"Woodstock, NB  CAN",CAN,,1994-06-29,40,1994,24,Brad,71.0,Englehart,,184,2,8460672.0,Brad Englehart,LW,N,,8,L,N,ANA,ANA,180.0
12620,6730.0,155.0,18.0,Newmarket Royals,OHL,1976-01-25,"Pointe-Claire, QC  CAN",CAN,,1994-06-29,40,1994,22,Rob,73.0,Guinn,,185,3,8460673.0,Rob Guinn,D,N,,8,L,N,EDM,EDM,210.0
12621,6656.0,82.0,18.0,Omsk Avangard,Russia,1976-04-08,"Izhevsk, Russia",RUS,46228.0,1994-06-29,40,1994,33,Ramil,73.0,Saifullin,,186,4,8460674.0,Ramil Saifullin,C,N,,8,L,N,WIN,WIN,187.0
12622,6608.0,34.0,18.0,St. Joseph's H.S.,N.Y.,1976-05-26,"Buffalo, NY  USA",USA,,1994-06-29,40,1994,34,Tom,73.0,Buckley,,187,5,8460675.0,Tom Buckley,C,N,,8,L,N,HFD,HFD,204.0
12623,6813.0,238.0,18.0,St. Andrew's College,Ont. H.S.,1975-11-03,"Newmarket, ON  CAN",CAN,,1994-06-29,40,1994,22,Jason,75.0,Reid,,188,6,8460676.0,Jason Reid,D,N,,8,L,N,EDM,EDM,196.0
12624,6708.0,133.0,18.0,Sudbury Wolves,OHL,1976-02-16,"Sudbury, ON  CAN",CAN,,1994-06-29,40,1994,26,Andrew,73.0,Dale,,189,7,8460677.0,Andrew Dale,C,N,,8,L,N,LAK,LAK,196.0
12625,6600.0,26.0,18.0,Moscow Dynamo,Russia,1976-06-03,"Lipetsk, Russia",RUS,28164.0,1994-06-29,40,1994,14,Alexei,73.0,Baranov,,190,8,8460678.0,Alexei Baranov,D,N,,8,R,N,TBL,TBL,174.0
12626,6559.0,350.0,17.0,Spokane Chiefs,WHL,1976-07-14,"Lethbridge, AB  CAN",CAN,,1994-06-29,40,1994,32,Jason,74.0,Bertsch,,191,9,8460679.0,Jason Bertsch,RW,Y,Unsigned,8,R,N,QUE,QUE,208.0
12627,6560.0,351.0,17.0,Lethbridge Hurricanes,WHL,1976-07-13,"Saskatoon, SK  CAN",CAN,,1994-06-29,40,1994,4,Derek,76.0,Diener,,192,10,8460680.0,Derek Diener,D,N,,8,L,N,PHI,PHI,182.0
12628,6726.0,151.0,18.0,Guelph Storm,OHL,1976-01-29,"Montreal, QC  CAN",CAN,,1994-06-29,40,1994,28,Eric,71.0,Landry,,193,11,8460681.0,Eric Landry,RW,N,,8,R,N,SJS,SJS,186.0
12629,6503.0,294.0,17.0,Windsor Spitfires,OHL,1976-09-08,"New Liskeard, ON  CAN",CAN,,1994-06-29,40,1994,2,Mike,73.0,Loach,,194,12,8460682.0,Mike Loach,C,N,,8,R,N,NYI,NYI,181.0
12630,7265.0,325.0,19.0,Moose Jaw Warriors,WHL,1974-08-08,"Regina, SK  CAN",CAN,,1994-06-29,40,1994,23,Rob,70.0,Trumbley,,195,13,8460683.0,Rob Trumbley,C,N,,8,R,N,VAN,VAN,177.0
12631,6658.0,84.0,18.0,Kamloops Blazers,WHL,1976-04-06,"Vancouver, BC  CAN",CAN,,1994-06-29,40,1994,16,Mike,71.0,Josephson,,196,14,8460684.0,Mike Josephson,LW,N,,8,L,N,CHI,CHI,195.0
12632,6753.0,178.0,18.0,Kent H.S.,Conn.,1976-01-02,"Leesburg, VA  USA",USA,,1994-06-29,40,1994,15,Chris,77.0,Patrick,,197,15,8460685.0,Chris Patrick,LW,N,,8,L,N,WSH,WSH,200.0
12633,6556.0,347.0,17.0,Stratford Cullitons,MOJHL,1976-07-17,"Sault Ste. Marie, ON  CAN",CAN,,1994-06-29,40,1994,19,Steve,73.0,Noble,,198,16,8460686.0,Steve Noble,C,N,,8,L,N,STL,STL,185.0
12634,6818.0,243.0,18.0,Kamloops Blazers,WHL,1975-10-29,"Kelowna, BC  CAN",CAN,,1994-06-29,40,1994,7,Bob,73.0,Westerby,,199,17,8460687.0,Bob Westerby,LW,N,,8,L,N,BUF,BUF,195.0
12635,7106.0,166.0,19.0,Vastra Frolunda HC Goteborg,SEL,1975-01-14,"Snotorp, Sweden",SWE,48409.0,1994-06-29,40,1994,8,Peter,72.0,Strom,,200,18,8460688.0,Peter Strom,LW,N,,8,R,N,MTL,MTL,178.0
12636,7453.0,148.0,20.0,Swift Current Broncos,WHL,1974-02-01,"Thompson, MB  CAN",CAN,,1994-06-29,40,1994,20,Keith,75.0,McCambridge,,201,19,8460020.0,Keith McCambridge,D,N,,8,L,N,CGY,CGY,205.0
12637,6553.0,344.0,17.0,Powasson,NOHA,1976-07-20,"North Bay, ON  CAN",CAN,8994.0,1994-06-29,40,1994,4,Raymond,73.0,Giroux,,202,20,8460689.0,Raymond Giroux,D,N,,8,L,N,PHI,PHI,190.0
12638,6609.0,35.0,18.0,Vastra Frolunda HC Goteborg,SEL,1976-05-25,"Snotorp, Sweden",SWE,34215.0,1994-06-29,40,1994,2,Peter,70.0,Hogardh,,203,21,8460690.0,Peter Hogardh,C,N,,8,L,N,NYI,NYI,183.0
12639,6664.0,90.0,18.0,Niagara,GHJHL,1976-03-31,"Winnipeg, MB  CAN",CAN,,1994-06-29,40,1994,10,Rob,74.0,Butler,,204,22,8460691.0,Rob Butler,LW,N,,8,L,N,TOR,TOR,175.0
12640,6806.0,231.0,18.0,Kimberley,RMJHL,1975-11-10,"Inovik, NT  CAN",CAN,,1994-06-29,40,1994,17,Jason,74.0,Elliott,,205,23,8460692.0,Jason Elliott,G,N,,8,L,N,DET,DET,183.0
12641,6865.0,290.0,18.0,CSKA Moscow,Russia,1975-09-12,"Ust-Kamenogorsk, Kazakhstan",KAZ,,1994-06-29,40,1994,5,Boris,73.0,Zelenko,,206,24,8460693.0,Boris Zelenko,LW,N,,8,R,N,PIT,PIT,172.0
12642,7014.0,74.0,19.0,Granby Bisons,QMJHL,1975-04-16,"St-Ephrem, QC  CAN",CAN,1668.0,1994-06-29,40,1994,1,Eric,73.0,Bertrand,,207,25,8460014.0,Eric Bertrand,LW,N,,8,L,N,NJD,NJD,205.0
12643,6749.0,174.0,18.0,Park Center H.S.,Minn.,1976-01-06,"Minneapolis, MN  USA",USA,,1994-06-29,40,1994,3,Craig,73.0,Anderson,,208,26,8460694.0,Craig Anderson,D,N,,8,L,N,NYR,NYR,171.0
12644,6854.0,279.0,18.0,Kamenogorsk,Russia,1975-09-23,"Ust-Kamenogorsk, Kazakhstan",KAZ,51618.0,1994-06-29,40,1994,3,Vitali,70.0,Yeremeyev,,209,1,8460695.0,Vitali Yeremeyev,G,N,,9,L,N,NYR,NYR,190.0
12645,6957.0,17.0,19.0,St. Hyacinthe Lasers,QMJHL,1975-06-12,"Sorel, QC  CAN",CAN,29839.0,1994-06-29,40,1994,9,Frederic,76.0,Cassivi,,210,2,8460696.0,Frederic Cassivi,G,N,,9,L,N,OTT,OTT,220.0
12646,6920.0,345.0,18.0,Laval Titan,QMJHL,1975-07-19,"Trois-Rivieres, QC  CAN",CAN,,1994-06-29,40,1994,9,Danny,75.0,Dupont,,211,3,8460697.0,Danny Dupont,D,N,,9,L,N,OTT,OTT,221.0
12647,6736.0,161.0,18.0,Leksands IF,SEL,1976-01-19,"Leksand, Sweden",SWE,47532.0,1994-06-29,40,1994,33,Henrik,71.0,Smangs,,212,4,8460698.0,Henrik Smangs,G,N,,9,L,N,WIN,WIN,174.0
12648,7047.0,107.0,19.0,Harvard U.,NCAA,1975-03-14,"London, United Kingdom",GBR,,1994-06-29,40,1994,34,Ashlin,72.0,Halfnight,,213,5,8460699.0,Ashlin Halfnight,D,N,,9,L,N,HFD,HFD,185.0
12649,7053.0,113.0,19.0,Victoria Cougars,WHL,1975-03-08,"Trenton, ON  CAN",CAN,,1994-06-29,40,1994,22,Jeremy,72.0,Jablonski,,214,6,8460700.0,Jeremy Jablonski,G,N,,9,L,N,EDM,EDM,180.0
12650,6710.0,135.0,18.0,Ceske Budejovice HC,Czech,1976-02-14,"Pisek, Czech Republic",CZE,41970.0,1994-06-29,40,1994,26,Jan,74.0,Nemecek,,215,7,8460701.0,Jan Nemecek,D,N,,9,L,N,LAK,LAK,215.0
12651,6745.0,170.0,18.0,Moscow Spartak,Russia,1976-01-10,"Moscow, Russia",RUS,,1994-06-29,40,1994,14,Yuri,71.0,Smirnov,,216,8,8460702.0,Yuri Smirnov,C,N,,9,L,N,TBL,TBL,172.0
12652,7380.0,75.0,20.0,U. of Vermont,NCAA,1974-04-15,"Flint, MI  USA",USA,,1994-06-29,40,1994,32,Tim,71.0,Thomas,,217,9,8460703.0,Tim Thomas,G,N,,9,L,N,QUE,QUE,201.0
12653,7725.0,55.0,21.0,Leksands IF,SEL,1973-05-05,"Leksand, Sweden",SWE,,1994-06-29,40,1994,4,Johan,72.0,Hedberg,,218,10,8460704.0,Johan Hedberg,G,N,,9,L,N,PHI,PHI,190.0
12654,6914.0,339.0,18.0,Kamenogorsk,Russia,1975-07-25,"Kamenogorsk, Kazakhstan",KAZ,41793.0,1994-06-29,40,1994,28,Evgeni,72.0,Nabokov,,219,11,8460705.0,Evgeni Nabokov,G,N,,9,L,N,SJS,SJS,200.0
12655,6774.0,199.0,18.0,Kingston Frontenacs,OHL,1975-12-12,"St. John's, NL  CAN",CAN,,1994-06-29,40,1994,2,Gord,73.0,Walsh,,220,12,8460706.0,Gord Walsh,LW,N,,9,L,N,NYI,NYI,186.0
12656,7289.0,349.0,19.0,Kelowna Spartans,BCJHL,1974-07-15,"Surrey, BC  CAN",CAN,17584.0,1994-06-29,40,1994,23,Bill,73.0,Muckalt,,221,13,8460707.0,Bill Muckalt,RW,N,,9,R,N,VAN,VAN,200.0
12657,6643.0,69.0,18.0,Litvinov CHP HC,Czech,1976-04-21,"Chomutov, Czech Republic",CZE,,1994-06-29,40,1994,16,Lubomir,71.0,Jandera,,222,14,8460708.0,Lubomir Jandera,D,N,,9,L,N,CHI,CHI,180.0
12658,6722.0,147.0,18.0,Kent H.S.,Conn.,1976-02-02,"Baldwin, NY  USA",USA,,1994-06-29,40,1994,15,John,74.0,Tuohy,,223,15,8460709.0,John Tuohy,D,N,,9,L,N,WSH,WSH,180.0
12659,6746.0,171.0,18.0,Tri-City Americans,WHL,1976-01-09,"Burlington, ON  CAN",CAN,,1994-06-29,40,1994,19,Marc,74.0,Stephan,,224,16,8460710.0,Marc Stephan,C,N,,9,L,N,STL,STL,205.0
12660,6561.0,352.0,17.0,Swift Current Broncos,WHL,1976-07-12,"Winnipeg, MB  CAN",CAN,,1994-06-29,40,1994,7,Craig,74.0,Millar,,225,17,8460711.0,Craig Millar,D,N,,9,L,N,BUF,BUF,212.0
12661,6571.0,362.0,17.0,Poldi Kladno,Czech.,1976-07-02,"Karlovy Vary, Czech Republic",CZE,50802.0,1994-06-29,40,1994,8,Tomas,72.0,Vokoun,,226,18,8460712.0,Tomas Vokoun,G,N,,9,R,N,MTL,MTL,195.0
12662,7943.0,273.0,21.0,Rogle,Sweden,1972-09-29,"Rogle, Sweden",SWE,35628.0,1994-06-29,40,1994,20,Jorgen,72.0,Jonsson,,227,19,8460713.0,Jorgen Jonsson,C,N,,9,L,N,CGY,CGY,183.0
12663,6689.0,115.0,18.0,Tacoma Rockets,WHL,1976-03-06,"Gravelbourg, SK  CAN",CAN,,1994-06-29,40,1994,25,Marty,70.0,Flichel,,228,20,8460714.0,Marty Flichel,RW,N,,9,R,N,DAL,DAL,168.0
12664,6877.0,302.0,18.0,Sioux-City Musketeers,USHL,1975-08-31,"Denver, CO  USA",USA,32854.0,1994-06-29,40,1994,6,John,75.0,Grahame,,229,21,8460715.0,John Grahame,G,N,,9,L,N,BOS,BOS,220.0
12665,6726.0,151.0,18.0,Detroit Jr. Red Wings,OHL,1976-01-29,"Toronto, ON  CAN",CAN,,1994-06-29,40,1994,34,Matt,72.0,Ball,,230,22,8460716.0,Matt Ball,RW,N,,9,R,N,HFD,HFD,219.0
12666,7019.0,79.0,19.0,Michigan Tech,NCAA,1975-04-11,"Hancock, MI  USA",USA,,1994-06-29,40,1994,17,Jeff,72.0,Mikesch,,231,23,8460717.0,Jeff Mikesch,C,N,,9,L,N,DET,DET,175.0
12667,6537.0,328.0,17.0,Hill-Murray H.S.,Minn.,1976-08-05,"Indianapolis, IN  USA",USA,,1994-06-29,40,1994,5,Jason,71.0,Godbout,,232,24,8460718.0,Jason Godbout,D,N,,9,L,N,PIT,PIT,180.0
12668,7298.0,358.0,19.0,Sault Ste. Marie Greyhounds,OHL,1974-07-06,"Timmins, ON  CAN",CAN,,1994-06-29,40,1994,1,Steve,68.0,Sullivan,,233,25,8460719.0,Steve Sullivan,LW,N,,9,R,N,NJD,NJD,161.0
12669,6525.0,316.0,17.0,Oshawa Generals,OHL,1976-08-17,"Halifax, NS  CAN",CAN,75938.0,1994-06-29,40,1994,3,Eric,73.0,Boulton,,234,26,8460720.0,Eric Boulton,LW,N,,9,L,N,NYR,NYR,225.0
12670,8104.0,69.0,22.0,Kiekko-Espoo,FINLAND,1972-04-21,"Espoo, Finland",FIN,39109.0,1994-06-29,40,1994,13,Tero,72.0,Lehtera,,235,1,8460721.0,Tero Lehtera,LW,N,,10,L,N,FLA,FLA,185.0
12671,6783.0,208.0,18.0,KalPa Kuopio,FINLAND,1975-12-03,"Kuopio, Finland",FIN,41135.0,1994-06-29,40,1994,24,Tommi,70.0,Miettinen,,236,2,8460722.0,Tommi Miettinen,C,N,,10,L,N,ANA,ANA,165.0
12672,6522.0,313.0,17.0,Cushing Academy,HIGH-MA,1976-08-20,"Lowell, MA  USA",USA,,1994-06-29,40,1994,9,Stephen,76.0,MacKinnon,,237,3,8460723.0,Stephen MacKinnon,D,N,,10,L,N,OTT,OTT,200.0
12673,6809.0,234.0,18.0,Loomis-Chafee H.S.,Mass.,1975-11-07,"Manchester, CT  USA",USA,,1994-06-29,40,1994,33,Mike,74.0,Mader,,238,4,8460724.0,Mike Mader,RW,N,,10,R,N,WIN,WIN,183.0
12674,6854.0,279.0,18.0,Westminster H.S.,Conn.,1975-09-23,"New Haven, CT  USA",USA,,1994-06-29,40,1994,34,Brian,72.0,Regan,,239,5,8460725.0,Brian Regan,G,N,,10,L,N,HFD,HFD,170.0
12675,6647.0,73.0,18.0,Pardubice HC,Czech,1976-04-17,"Pardubice, Czech Republic",CZE,,1994-06-29,40,1994,28,Tomas,73.0,Pisa,,240,6,8460726.0,Tomas Pisa,RW,N,,10,L,N,SJS,SJS,185.0
12676,6591.0,17.0,18.0,Irkutsk,Russia,1976-06-12,"Irkutsk, Russia",RUS,46802.0,1994-06-29,40,1994,26,Sergei,67.0,Shalomai,,241,7,8460727.0,Sergei Shalomai,LW,N,,10,L,N,LAK,LAK,154.0
12677,6561.0,352.0,17.0,Seattle Thunderbirds,WHL,1976-07-12,"Falher, AB  CAN",CAN,,1994-06-29,40,1994,14,Shawn,72.0,Gervais,,242,8,8460728.0,Shawn Gervais,C,N,,10,L,N,TBL,TBL,190.0
12678,6521.0,312.0,17.0,Kitchener Rangers,OHL,1976-08-21,"Stephenville, NL  CAN",CAN,,1994-06-29,40,1994,32,Chris,74.0,Pittman,,243,9,8460729.0,Chris Pittman,C,N,,10,L,N,QUE,QUE,170.0
12679,6544.0,335.0,17.0,Sault Ste. Marie Greyhounds,OHL,1976-07-29,"Cornwall, ON  CAN",CAN,,1994-06-29,40,1994,4,Andre,73.0,Payette,,244,10,8460730.0,Andre Payette,C,N,,10,L,N,PHI,PHI,182.0
12680,6662.0,88.0,18.0,Marquette,Midget,1976-04-02,"Anarbor, MI  USA",USA,27639.0,1994-06-29,40,1994,28,Aniket,75.0,Dhadphale,,245,11,8460731.0,Aniket Dhadphale,LW,N,,10,L,N,SJS,SJS,195.0
12681,6671.0,97.0,18.0,Lethbridge Hurricanes,WHL,1976-03-24,"Calgary, AB  CAN",CAN,,1994-06-29,40,1994,2,Kirk,72.0,Dewaele,,246,12,8460732.0,Kirk Dewaele,D,N,,10,L,N,NYI,NYI,187.0
12682,7050.0,110.0,19.0,Kamloops Blazers,WHL,1975-03-11,"Edmonton, AB  CAN",CAN,,1994-06-29,40,1994,23,Tyson,71.0,Nash,,247,13,8460733.0,Tyson Nash,LW,N,,10,L,N,VAN,VAN,191.0
12683,7345.0,40.0,20.0,Lugano,SwissA,1974-05-20,"Lochen, Switzerland",CHE,51179.0,1994-06-29,40,1994,16,Lars,72.0,Weibel,,248,14,8460734.0,Lars Weibel,G,N,,10,L,N,CHI,CHI,178.0
12684,6749.0,174.0,18.0,Bystrica,Slovakia,1976-01-06,"Banská Bystrica, Slovakia",SVK,51919.0,1994-06-29,40,1994,15,Richard,72.0,Zednik,,249,15,8460735.0,Richard Zednik,RW,N,,10,L,N,WSH,WSH,200.0
12685,6870.0,295.0,18.0,Wexford Raiders,MetJHL,1975-09-07,"Sudbury, ON  CAN",CAN,4421.0,1994-06-29,40,1994,19,Kevin,74.0,Harper,,250,16,8460736.0,Kevin Harper,D,N,,10,R,N,STL,STL,170.0
12686,6618.0,44.0,18.0,Medicine Hat Tigers,WHL,1976-05-16,"Edmonton, AB  CAN",CAN,,1994-06-29,40,1994,7,Mark,72.0,Polak,,251,17,8460737.0,Mark Polak,C,N,,10,R,N,BUF,BUF,178.0
12687,6797.0,222.0,18.0,Northwood Prep,N.Y.,1975-11-19,"Massena, NY  USA",USA,,1994-06-29,40,1994,8,Chris,74.0,Aldous,,252,18,8460738.0,Chris Aldous,D,N,,10,L,N,MTL,MTL,175.0
12688,7240.0,300.0,19.0,Omaha Lancers,USHL,1974-09-02,"Bismarck, ND  USA",USA,,1994-06-29,40,1994,20,Mike,73.0,Peluso,,253,19,8460739.0,Mike Peluso,RW,N,,10,R,N,CGY,CGY,208.0
12689,6855.0,280.0,18.0,Thunder Bay Flyers,USHL,1975-09-22,"Sioux Lookout, ON  CAN",CAN,21251.0,1994-06-29,40,1994,25,Jimmy,71.0,Roy,,254,20,8460740.0,Jimmy Roy,C,N,,10,L,N,DAL,DAL,170.0
12690,6661.0,87.0,18.0,Hull Olympiques,QMJHL,1976-04-03,"Halifax, NS  CAN",CAN,,1994-06-29,40,1994,6,Neil,72.0,Savary,,255,21,8460741.0,Neil Savary,G,N,,10,L,N,BOS,BOS,169.0
12691,8272.0,236.0,22.0,Voskresensk Khimik,Russia,1971-11-05,"Voskresensk, Russia",RUS,,1994-06-29,40,1994,10,Sergei,70.0,Berezin,,256,22,8460742.0,Sergei Berezin,LW,N,,10,R,N,TOR,TOR,196.0
12692,7827.0,157.0,21.0,Bodens BK,Sweden,1973-01-23,"Pitea, Sweden",SWE,34320.0,1994-06-29,40,1994,17,Tomas,72.0,Holmstrom,,257,23,8460743.0,Tomas Holmstrom,LW,N,,10,L,N,DET,DET,198.0
12693,6741.0,166.0,18.0,Yaroslavl Torpedo,Russia,1976-01-14,"Koriajma, Russia",RUS,,1994-06-29,40,1994,5,Mikhail,73.0,Kazakevich,,258,24,8460744.0,Mikhail Kazakevich,C,N,,10,L,N,PIT,PIT,187.0
12694,6839.0,264.0,18.0,Waterloo Black Hawks,USHL,1975-10-08,"Sioux Falls, SD  USA",USA,,1994-06-29,40,1994,1,Scott,76.0,Swanjord,,259,25,8460745.0,Scott Swanjord,G,N,,10,L,N,NJD,NJD,210.0
12695,7025.0,85.0,19.0,Slovan Bratislava,Slovakia,1975-04-05,"Bratislava, Slovakia",SVK,38101.0,1994-06-29,40,1994,3,Radoslav,72.0,Kropac,,260,26,8460746.0,Radoslav Kropac,RW,N,,10,L,N,NYR,NYR,187.0
12696,8791.0,25.0,24.0,HV71 Jonkoping,SEL,1970-06-04,"Oskarshamn, Sweden",SWE,33209.0,1994-06-29,40,1994,13,Per,74.0,Gustafsson,,261,1,8460747.0,Per Gustafsson,D,N,,11,L,N,FLA,FLA,196.0
12697,7276.0,336.0,19.0,Sault Ste. Marie Greyhounds,OHL,1974-07-28,"San Bernardino, CA  USA",USA,23496.0,1994-06-29,40,1994,24,Jeremy,73.0,Stevenson,,262,2,8458996.0,Jeremy Stevenson,LW,N,,11,L,N,ANA,ANA,215.0
12698,6852.0,277.0,18.0,Belmont Hill H.S.,Mass.,1975-09-25,"Boston, MA  USA",USA,,1994-06-29,40,1994,16,Rob,73.0,Mara,,263,3,8460748.0,Rob Mara,RW,N,,11,R,N,CHI,CHI,175.0
12699,6694.0,120.0,18.0,Prince Albert Raiders,WHL,1976-03-01,"Melville, SK  CAN",CAN,,1994-06-29,40,1994,33,Jason,73.0,Issel,,264,4,8460749.0,Jason Issel,LW,N,,11,L,N,WIN,WIN,185.0
12700,6660.0,86.0,18.0,Niagara Falls Thunder,OHL,1976-04-04,"Oshawa, ON  CAN",CAN,,1994-06-29,40,1994,34,Steve,73.0,Nimigon,,265,5,8460750.0,Steve Nimigon,LW,N,,11,L,N,HFD,HFD,185.0
12701,7037.0,97.0,19.0,Olomouc,Czech.,1975-03-24,"Olomouc, Czech Republic",CZE,28540.0,1994-06-29,40,1994,22,Ladislav,74.0,Benysek,,266,6,8460751.0,Ladislav Benysek,D,N,,11,L,N,EDM,EDM,190.0
12702,6660.0,86.0,18.0,Tacoma Rockets,WHL,1976-04-04,"Richmond, BC  CAN",CAN,,1994-06-29,40,1994,3,Jamie,71.0,Butt,,267,7,8460752.0,Jamie Butt,LW,N,,11,L,N,NYR,NYR,180.0
12703,6717.0,142.0,18.0,Arlington Catholic H.S.,Mass.,1976-02-07,"Winchester, MA  USA",USA,,1994-06-29,40,1994,14,Brian,73.0,White,,268,8,8460753.0,Brian White,D,N,,11,R,N,TBL,TBL,180.0
12704,6660.0,86.0,18.0,Minot,N.D. H.S.,1976-04-04,"Minot, ND  USA",USA,,1994-06-29,40,1994,1,Mike,73.0,Hanson,,269,9,8460754.0,Mike Hanson,C,N,,11,R,N,NJD,NJD,185.0
12705,7281.0,341.0,19.0,Slovan Bratislava,Slovakia,1974-07-23,"Bratislava, Slovakia",SVK,39594.0,1994-06-29,40,1994,4,Jan,73.0,Lipiansky,,270,10,8460755.0,Jan Lipiansky,LW,N,,11,L,N,PHI,PHI,183.0
12706,6727.0,152.0,18.0,St. Hyacinthe Lasers,QMJHL,1976-01-28,"Montreal, QC  CAN",CAN,,1994-06-29,40,1994,28,David,70.0,Beauregard,,271,11,8460756.0,David Beauregard,LW,N,,11,L,N,SJS,SJS,165.0
